stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id
7626,7510,Barmac Dr at Garyray Dr,,43.766174,-79.554068,,,0,,,1,
7627,4927,Culford Rd at Harrow Dr,,43.701344,-79.485051,,,0,,,1,
7628,434,Birchmount Rd at McNicoll Ave,,43.808754,-79.311362,,,0,,,1,
7629,2319,Eglinton Ave East at Warden Ave,,43.727633,-79.287859,,,0,,,1,
7630,7696,Ellesmere Rd at Midland Ave,,43.76772,-79.271469,,,0,,,1,
7631,4132,Kennedy Rd at Wickware Gate,,43.753344,-79.276476,,,0,,,1,
7632,9882,Steeles Ave East at Walkway to Dairis Cres,,43.829251,-79.283542,,,0,,,1,
7633,7100,Scarlett Rd at Richview Rd,,43.685593,-79.512675,,,0,,,1,
7634,5802,Mt Pleasant Rd at Belsize Dr,,43.702367,-79.387635,,,0,,,1,
7635,3295,Attwell Dr at Carlingview Dr,,43.703226,-79.603128,,,0,,,2,
7636,5742,Midland Ave at Sheppard Ave East,,43.785192,-79.278303,,,0,,,1,
7637,9440,Pharmacy Ave at Walkway to Crayford Dr,,43.813989,-79.335042,,,0,,,1,
7638,4897,75 Commissioners St,,43.647564,-79.347057,,,0,,,1,
7639,10124,Park Lawn Rd at Keywell Crt,,43.634822,-79.492952,,,0,,,1,
7641,1864,Danforth Ave at Warden Ave,,43.6945,-79.273428,,,0,,,1,
7643,825,College St at Dovercourt Rd,,43.653692,-79.426251,,,0,,,2,
7644,524,Bloor St West at Old Mill Trail,,43.649571,-79.495659,,,0,,,1,
7645,13463,Parliament St at Carlton St,,43.663713,-79.367639,,,0,,,1,
7646,4102,Kennedy Rd at Munham Gate,,43.759165,-79.278473,,,0,,,1,
7647,1959,Don Mills Rd at Parkway Forest Dr,,43.769413,-79.346352,,,0,,,1,
7649,2794,Kingston Rd at Scarborough Rd,,43.680468,-79.287193,,,0,,,1,
7650,9242,Shorncliffe Rd at North Queen St North Side,,43.623031,-79.540768,,,0,,,1,
7651,3721,Horner Ave at Fima Cres,,43.60575,-79.526827,,,0,,,1,
7652,8103,Silverdale Cres at York Mills Rd,,43.756875,-79.341192,,,0,,,1,
7653,1668,Yonge St at Belsize Dr,,43.700368,-79.39713,,,0,,,1,
7654,13563,Sheppard Ave East at Doris Ave,,43.761942,-79.408411,,,0,,,1,
7655,741,Caledonia Rd at Rogers Rd,,43.68288,-79.457837,,,0,,,2,
7656,873,Danforth Ave at Byron Ave East Side,,43.680831,-79.33493,,,0,,,1,
7658,5404,Lawrence Ave West at Sage Ave,,43.712378,-79.463057,,,0,,,1,
7659,2081,Dufferin St at Queen St West,,43.642008,-79.428427,,,0,,,1,
7661,6304,Coe Hill Dr at The Queensway,,43.637672,-79.468551,,,0,,,2,
7662,3045,Queen St East at Coxwell Ave,,43.666426,-79.316446,,,0,,,1,
7663,8981,Yonge St at Eglinton Ave West (Eglinton Station),,43.707156,-79.398556,,,0,,,1,
7664,10252,Yorkland Blvd (South) at Consumers Rd West Side,,43.771161,-79.331982,,,0,,,1,
7665,12143,Portland St at Milton St West Side,,43.620268,-79.49454,,,0,,,2,
7666,10547,Warden Ave at 16Th Ave,,43.873705,-79.338418,,,0,,,1,
7668,6673,Pharmacy Ave at Brian Ave,,43.7463,-79.305996,,,0,,,1,
7669,3323,Belfield Rd at Attwell Dr East Side,,43.697942,-79.59228,,,0,,,1,
7670,3374,Broadview Ave at Queen St East,,43.659107,-79.350021,,,0,,,2,
7671,5406,Lawrence Ave West at Scarlett Rd,,43.698314,-79.523078,,,0,,,2,
7672,4926,Culford Rd at Gracefield Ave,,43.710302,-79.489668,,,0,,,1,
7673,8522,Victoria Park Ave at Yardley Ave,,43.713877,-79.298218,,,0,,,1,
7674,7377,Summerhill Ave at Jean St,,43.686558,-79.373771,,,0,,,2,
7675,3415,340 Chaplin Cres,,43.704194,-79.42124,,,0,,,1,
7676,7699,Ellesmere Rd at Military Trail (East) West Side,,43.786502,-79.189027,,,0,,,2,
7677,14319,Warden Ave at Roper Rd,,43.714325,-79.282151,,,0,,,1,
7678,10515,Ellesmere Rd at Watson St,,43.789459,-79.17583,,,0,,,1,
7680,456,Birchmount Rd at Steeles Ave East,,43.821597,-79.317175,,,0,,,1,
7681,7300,Sheppard Ave West at Wilson Heights Blvd,,43.751824,-79.45659,,,0,,,1,
7682,10146,Brimley Rd at Sheppard Ave East,,43.787394,-79.268016,,,0,,,1,
7683,2012,Driftwood Ave at Yorkwoods Gate,,43.751397,-79.512586,,,0,,,1,
7686,5297,Lawrence Ave East at Mossbank Dr,,43.762725,-79.211184,,,0,,,1,
7687,8658,Westhumber Blvd at Moon Valley Dr,,43.727098,-79.58238,,,0,,,1,
7688,3291,Alliance Ave at Rockcliffe Blvd,,43.677053,-79.488863,,,0,,,1,
7689,2718,Islington Ave at Bering Ave North Side,,43.639611,-79.521176,,,0,,,1,
7690,3839,Islington Ave at St Andrews Blvd,,43.701432,-79.548832,,,0,,,1,
7691,12192,Sheppard Ave West at Beecroft Rd West Side,,43.760978,-79.413797,,,0,,,1,
7692,2754,Kennedy Rd at Foxridge Dr,,43.724159,-79.264676,,,0,,,1,
7693,3270,Albion Rd at Finch Ave West,,43.741056,-79.589585,,,0,,,1,
7694,3739,Hullmar Dr at Hisey Cres (South),,43.769975,-79.530139,,,0,,,1,
7695,550,Bloor St West at Mill Rd East Side,,43.632181,-79.574579,,,0,,,1,
7696,7003,Royal York Rd at La Rose Ave,,43.684236,-79.527582,,,0,,,1,
7697,6428,Huntingwood Dr at Birchmount Rd,,43.790217,-79.302892,,,0,,,1,
7699,7569,Brookmere Rd at Kipling Ave,,43.728245,-79.57441,,,0,,,1,
7700,1823,205 Cummer Ave,,43.788879,-79.408567,,,0,,,1,
7701,5339,Lawrence Ave West at Bathurst St,,43.71946,-79.429301,,,0,,,1,
7703,4651,Symington Ave at Dupont St,,43.665798,-79.451346,,,0,,,1,
7704,4955,Danforth Rd at Magnolia Ave,,43.722467,-79.255705,,,0,,,1,
7705,2083,Dufferin St at Rogers Rd,,43.685673,-79.446257,,,0,,,1,
7706,6289,Carlaw Ave at Gerrard St East,,43.667707,-79.342879,,,0,,,1,
7709,13630,Markham Rd at Turbina Ave,,43.827124,-79.249027,,,0,,,1,
7710,5921,O'Connor Dr at Binswood Ave East Side,,43.698573,-79.325163,,,0,,,1,
7712,11156,135 Commander Blvd,,43.794732,-79.268697,,,0,,,1,
7713,2657,700-780 Gordon Baker Rd,,43.809966,-79.342354,,,0,,,1,
7714,5489,Leslie St at Thorny Vineway (South),,43.785833,-79.367161,,,0,,,1,
7716,9027,Yonge St at MacPherson Ave,,43.679185,-79.390534,,,0,,,2,
7717,6266,Brian Ave at Van Horne Ave,,43.787739,-79.334818,,,0,,,1,
7718,1946,Don Mills Rd at Lawrence Ave East,,43.736801,-79.34314,,,0,,,1,
7719,3145,Trethewey Dr at Jane St,,43.697693,-79.502135,,,0,,,1,
7720,6205,The Westway at Wincott Dr East Side,,43.687381,-79.549398,,,0,,,1,
7721,1677,Yorkdale Rd at GO Terminal - Yorkdale Station,,43.72589,-79.448763,,,0,,,1,
7722,8313,Steeles Ave West at Turbine Dr,,43.767809,-79.558204,,,0,,,1,
7723,6341,Davean Dr at Bannatyne Dr,,43.760422,-79.368607,,,0,,,1,
7724,2736,Jane St at Harding Ave,,43.699462,-79.50268,,,0,,,1,
7725,5605,Martin Grove Rd at Caverley Dr,,43.679414,-79.565563,,,0,,,1,
7726,3383,Brown's Line at Horner Ave,,43.601526,-79.545016,,,0,,,1,
7727,970,Donlands Ave at Sammon Ave,,43.685741,-79.339384,,,0,,,2,
7728,738,Caledonia Rd at Playfair Ave,,43.708349,-79.465872,,,0,,,1,
7729,6978,Royal York Rd at Cavell Ave,,43.614961,-79.497737,,,0,,,1,
7730,11195,Ancaster Rd at Home Rd South Side,,43.735672,-79.467577,,,0,,,1,
7731,3403,Ceramic Rd at Ashwarren Rd,,43.757548,-79.484622,,,0,,,1,
7733,4732,Yonge St at Heath St West,,43.690258,-79.395043,,,0,,,1,
7734,487,Bloor St West at Aberfoyle Cres,,43.64582,-79.51879,,,0,,,1,
7735,3296,452 Attwell Dr,,43.704144,-79.609535,,,0,,,1,
7736,42,Annette St at Willard Ave,,43.658765,-79.485561,,,0,,,1,
7737,7472,York Mills Rd at Sandfield Rd,,43.750392,-79.375099,,,0,,,1,
7739,1894,Dawes Rd at Goodwood Park Crt,,43.694804,-79.297225,,,0,,,1,
7740,941,Davenport Rd at Greenlaw Ave,,43.672151,-79.445094,,,0,,,1,
7741,2783,Kingston Rd at Lee Ave,,43.678324,-79.300903,,,0,,,2,
7742,7284,Sheppard Ave West at Harlock Blvd,,43.753826,-79.445872,,,0,,,2,
7743,7295,Sheppard Ave West at Senlac Rd West Side,,43.758866,-79.423184,,,0,,,1,
7745,9510,North Queen St at Atomic Ave,,43.621833,-79.543026,,,0,,,1,
7746,3277,1686 Albion Rd,,43.742559,-79.597147,,,0,,,1,
7747,3742,Hullmar Dr at Ruthmar Cres (North),,43.764259,-79.526647,,,0,,,1,
7748,5770,Mortimer Ave at Carlaw Ave,,43.685367,-79.349689,,,0,,,2,
7749,8714,Weston Rd at Denison Rd East,,43.696187,-79.507974,,,0,,,1,
7751,6044,Scarlett Rd at Lockheed Blvd North Side,,43.699987,-79.52517,,,0,,,2,
7752,5634,Martin Grove Rd at Racine Rd,,43.716804,-79.582574,,,0,,,1,
7754,7228,Sheppard Ave East at Pharmacy Ave,,43.776351,-79.31788,,,0,,,1,
7755,2624,Finch Ave West at Pearldale Ave,,43.747924,-79.562184,,,0,,,1,
7757,9860,Culford Rd at Woolton Cres (South),,43.700005,-79.484592,,,0,,,1,
7758,234,Bay St at Albert St,,43.653029,-79.38278,,,0,,,1,
7759,11722,Eglinton Ave East at Victoria Park Ave,,43.724837,-79.302367,,,0,,,1,
7761,2013,Dufferin St at Bloor St West - Dufferin Station,,43.659958,-79.435506,,,0,,,1,
7762,6813,Queen St East at Neville Park Blvd,,43.673911,-79.281723,,,0,,,1,
7763,11040,Finch Ave West at Albion Centre,,43.743079,-79.587002,,,0,,,1,
7764,5211,Lansdowne Ave at College St,,43.650661,-79.439813,,,0,,,1,
7766,4388,Kipling Ave at The Westway,,43.685773,-79.554959,,,0,,,1,
7767,13926,Eastern Ave at Leslie St East Side,,43.66168,-79.328567,,,0,,,1,
7768,2490,Finch Ave East at Birchmount Rd,,43.798848,-79.306209,,,0,,,1,
7769,2263,Eglinton Ave East at Don Mills Rd,,43.72074,-79.338511,,,0,,,1,
7770,14315,Albion Rd at Shendale Dr,,43.722506,-79.547278,,,0,,,1,
7771,8402,Upper Canada Dr at Lord Seaton Rd East Side,,43.759698,-79.396086,,,0,,,1,
7772,7030,Royal York Rd at Summitcrest Dr,,43.685944,-79.528321,,,0,,,1,
7773,2125,Dundas St East at Parliament St,,43.65951,-79.365882,,,0,,,2,
7774,2202,The East Mall at Bloor St West,,43.637189,-79.556997,,,0,,,1,
7775,856,Cosburn Ave at Broadview Ave East Side,,43.688378,-79.35474,,,0,,,1,
7777,5890,Opposite 92 Oakdale Rd,,43.739882,-79.525671,,,0,,,1,
7778,5613,Martin Grove Rd at Enterprise Rd South Side,,43.696455,-79.573277,,,0,,,1,
7780,4792,Avenue Rd at Otter Cres,,43.718289,-79.41469,,,0,,,1,
7781,579,Bloor St West at Royal York Rd,,43.647202,-79.511546,,,0,,,1,
7782,998,Dupont St at Bedford Rd,,43.676176,-79.400835,,,0,,,1,
7784,5604,1120 Martin Grove Rd @ Highway 409,,43.700291,-79.575023,,,0,,,2,
7786,2426,120 Emmett Ave at Roadway to West Park Healthcare Centre,,43.686434,-79.508669,,,0,,,1,
7787,9063,Yonge St at Woodlawn Ave West,,43.684014,-79.392504,,,0,,,1,
7790,350,Bellamy Rd North at Eastpark Blvd South Side,,43.755404,-79.234925,,,0,,,2,
7791,6939,Opposite 225 Rexdale Blvd,,43.712498,-79.574726,,,0,,,1,
7792,8362,56 Thorncliffe Park Dr,,43.704541,-79.341784,,,0,,,1,
7793,11362,Opposite 88 Corporate Dr,,43.779955,-79.24941,,,0,,,1,
7794,9282,Antibes Dr (South) at Candle Liteway (East),,43.779667,-79.448982,,,0,,,1,
7795,8937,Yonge Blvd at Brooke Ave,,43.735513,-79.408549,,,0,,,1,
7796,4660,Tapscott Rd at McLevin Ave,,43.805127,-79.226318,,,0,,,1,
7797,1953,Don Mills Rd at McNicoll Ave,,43.799769,-79.35425,,,0,,,1,
7798,3202,Woodbine Ave at Mortimer Ave,,43.692924,-79.316029,,,0,,,1,
7799,7168,Sheppard Ave East at Buchan Crt,,43.772734,-79.358533,,,0,,,1,
7800,8021,Parkview Hill Cres at Hackberry St,,43.705517,-79.32554,,,0,,,1,
7801,5573,Markham Rd at McLevin Ave,,43.798401,-79.24081,,,0,,,1,
7802,8649,Wellesworth Dr at Eringate Dr,,43.660683,-79.580662,,,0,,,1,
7804,13952,Underpass Gate at Fenelon Dr,,43.762094,-79.3376,,,0,,,1,
7806,1033,Eglinton Ave East at Gilder Dr,,43.735734,-79.253074,,,0,,,1,
7807,5910,Oakwood Ave at Jesmond Ave,,43.689834,-79.439719,,,0,,,1,
7808,1760,Broadview Ave at Langley Ave-Bridgepoint Health Ctr,,43.668079,-79.353319,,,0,,,2,
7809,9084,York Mills Rd at Scarsdale Rd,,43.753294,-79.357657,,,0,,,1,
7810,1422,O'Connor Dr at St Hubert Ave,,43.695301,-79.340418,,,0,,,1,
7811,4993,Dixon Rd at Martin Grove Rd,,43.691791,-79.570591,,,0,,,1,
7813,9086,York Mills Rd at Upjohn Rd,,43.754749,-79.351135,,,0,,,1,
7814,3924,Jane St at Spenvalley Dr,,43.741154,-79.513477,,,0,,,1,
7815,6641,Parliament St at Oak St,,43.660975,-79.366731,,,0,,,1,
7816,13309,St Clair Ave West at Florence Cres,,43.666983,-79.494262,,,0,,,2,
7817,7385,Van Horne Ave at Edmonton Rd East Side,,43.786993,-79.339497,,,0,,,1,
7818,673,Burnhamthorpe Rd at The East Mall East Side,,43.646242,-79.559466,,,0,,,1,
7819,14251,Warden Ave at Glenbourne Park Dr,,43.882467,-79.340828,,,0,,,1,
7820,13521,McCowan Rd at Bur Oak Ave,,43.89452,-79.29095,,,0,,,1,
7821,6555,Marlee Ave at Viewmount Ave,,43.706986,-79.442835,,,0,,,1,
7822,4412,Lawrence Ave East at Beechgrove Dr West Side,,43.77395,-79.162168,,,0,,,1,
7824,3825,Islington Ave at Poplar Heights Dr,,43.675562,-79.536919,,,0,,,2,
7825,4762,Airport Rd at Morning Star Dr South Side,,43.709112,-79.649908,,,0,,,2,
7826,230,Bathurst St at Yorkview Dr,,43.772251,-79.442408,,,0,,,1,
7827,1052,Ellesmere Rd at Scarborough Golf Club Rd,,43.778371,-79.222373,,,0,,,1,
7828,7418,Victoria Park Ave at Paget Rd South Side,,43.759737,-79.316217,,,0,,,1,
7829,4067,3241 Kennedy Rd,,43.816765,-79.303797,,,0,,,1,
7830,9201,Chesham Dr at Heathrow Dr,,43.726974,-79.504909,,,0,,,2,
7831,5647,Martin Grove Rd at Silverstone Dr,,43.751076,-79.598837,,,0,,,1,
7832,6074,Sheppard Ave West at Keele St,,43.744618,-79.486717,,,0,,,1,
7833,5171,Lake Shore Blvd West at Fifth St,,43.601388,-79.502863,,,0,,,1,
7834,14159,McCowan Rd at Wilfred Murison Ave,,43.890771,-79.290376,,,0,,,1,
7835,7420,Victoria Park Ave at Patrick Blvd,,43.777828,-79.324375,,,0,,,1,
7836,8761,Weston Rd at Reuben Ave,,43.718805,-79.537817,,,0,,,1,
7837,8375,Underhill Dr at Beveridge Dr North Side,,43.748107,-79.326209,,,0,,,1,
7838,523,Bloor St West at Old Mill Trail,,43.649585,-79.495066,,,0,,,1,
7839,1373,Neilson Rd at Berner Trail,,43.802292,-79.217834,,,0,,,1,
7840,9161,Leslie St at Oriole GO Station South Side,,43.766821,-79.363566,,,0,,,1,
7842,2033,Dufferin St at College St North Side,,43.652873,-79.432579,,,0,,,1,
7843,4424,Lawrence Ave East at Morningside Ave,,43.768579,-79.185862,,,0,,,1,
7844,5441,Leslie St at Farmstead Rd,,43.754948,-79.360611,,,0,,,1,
7845,13949,Fenelon Dr at Graydon Hall Dr,,43.763443,-79.338922,,,0,,,1,
7846,11245,Littles Rd at Grayson Cres (North) South Side,,43.815885,-79.203119,,,0,,,1,
7847,12124,Kipling Ave at Lake Shore Blvd West,,43.598354,-79.517145,,,0,,,1,
7849,3259,York Mills Rd at Glenridge Ave,,43.747477,-79.386471,,,0,,,2,
7850,13428,Albion Rd at Steinway Blvd,,43.748129,-79.628327,,,0,,,1,
7851,5885,Oakdale Rd at Humber Reactivation Care Centre,,43.753346,-79.525933,,,0,,,1,
7852,1792,Coxwell Ave at Hanson St South Side,,43.679563,-79.32213,,,0,,,1,
7853,8614,Warden Ave at Upton Rd,,43.718451,-79.283907,,,0,,,2,
7854,5432,Leslie St at Coldwater Rd,,43.754732,-79.360222,,,0,,,1,
7855,2653,Glenorchy Rd at Suncrest Dr North Side,,43.725801,-79.363868,,,0,,,1,
7858,4344,Kipling Ave at Norseman St,,43.631617,-79.531213,,,0,,,1,
7859,8655,Westhumber Blvd at Ixworth Rd,,43.727191,-79.577426,,,0,,,1,
7860,5825,Mt Pleasant Rd at Lawrence Ave East,,43.725787,-79.396998,,,0,,,2,
7863,6875,The Queensway at Burma Dr,,43.628106,-79.495054,,,0,,,1,
7864,12164,Lake Shore Blvd West at Colborne Lodge Dr West Side,,43.637953,-79.459484,,,0,,,1,
7865,12049,McNicoll Ave at Shady Hollow Dr,,43.81937,-79.264798,,,0,,,2,
7867,3793,Islington Ave at Finchley Rd,,43.656733,-79.528602,,,0,,,1,
7868,2627,Finch Ave West at Rumike Rd,,43.749782,-79.552422,,,0,,,1,
7869,13658,Main St Markham North at Station St - Markham GO Station,,43.882364,-79.261894,,,0,,,1,
7870,9401,Evans Ave at Ourland Ave,,43.618837,-79.509639,,,0,,,1,
7871,6233,Albion Rd at Weston Rd West Side,,43.717594,-79.538481,,,0,,,1,
7872,11955,Arrow Rd at Sheppard Ave West,,43.736314,-79.529568,,,0,,,1,
7873,9155,Kennard Ave at William R Allen Rd,,43.759523,-79.464436,,,0,,,1,
7874,8976,Yonge St at Drewry Ave,,43.787152,-79.417538,,,0,,,1,
7875,6432,Huntingwood Dr at Brimley Rd,,43.798277,-79.273592,,,0,,,1,
7876,8669,The West Mall at Bloor St West North Side,,43.636021,-79.562345,,,0,,,1,
7877,4817,Brimley Rd at Chartland Blvd South,,43.801303,-79.274493,,,0,,,1,
7878,6230,Albion Rd at Shendale Dr East Side,,43.722314,-79.547425,,,0,,,1,
7879,7732,Elmhurst Dr at Islington Ave,,43.723235,-79.558657,,,0,,,1,
7880,7109,Senlac Rd at Burnett Ave,,43.761974,-79.423756,,,0,,,1,
7881,7710,Ellesmere Rd at Borough Approach West,,43.771077,-79.257524,,,0,,,1,
7882,6122,St Clair Ave East at O'Connor Dr,,43.705767,-79.311704,,,0,,,2,
7883,1979,Don Mills Rd at York Mills Rd,,43.755636,-79.346848,,,0,,,1,
7885,6329,Crescent Rd at Cluny Dr,,43.677499,-79.386639,,,0,,,1,
7886,5316,Lawrence Ave East at Scarborough Golf Club Rd,,43.761645,-79.216118,,,0,,,1,
7887,6097,Southwood Dr at Glen Stewart Cres South Side,,43.677721,-79.297526,,,0,,,1,
7888,5596,951 Martin Grove Rd,,43.695115,-79.572353,,,0,,,1,
7889,11376,Victoria Park Ave at Victoria Park Station,,43.694208,-79.289374,,,0,,,1,
7890,99,Bathurst St at Briar Hill Ave,,43.708018,-79.427207,,,0,,,1,
7891,6948,Opposite 230 Rexdale Blvd,,43.712759,-79.576999,,,0,,,1,
7893,7368,St Phillips Rd at Weston Rd,,43.70584,-79.532167,,,0,,,2,
7895,6062,Sheppard Ave West at Buckland Rd,,43.740796,-79.504068,,,0,,,1,
7897,9682,Gerrard St East at Osborne Ave,,43.684444,-79.297542,,,0,,,1,
7898,131,Bathurst St at Eglinton Ave West,,43.701109,-79.425692,,,0,,,1,
7899,5313,Lawrence Ave East at Railside Rd (West) East Side,,43.740739,-79.323821,,,0,,,1,
7900,7680,Ellesmere Rd at Birkdale Rd,,43.768788,-79.266622,,,0,,,1,
7901,2210,The East Mall at Gordon Park Dr South Side,,43.634355,-79.556853,,,0,,,2,
7902,9617,Finch Ave East at Don Mills Rd  West Side,,43.792602,-79.355799,,,0,,,1,
7903,9749,Heathrow Dr at Jane St East Side,,43.72494,-79.509055,,,0,,,1,
7904,1632,The West Mall at Sherway Dr North Side,,43.609781,-79.560638,,,0,,,1,
7905,6578,Meadowvale Rd at Dean Park Rd,,43.804327,-79.168982,,,0,,,1,
7907,7989,Moore Ave at Orchard Green,,43.696143,-79.374664,,,0,,,1,
7908,8581,Warden Ave at Lawrence Ave East,,43.745093,-79.29451,,,0,,,1,
7909,3306,Barkdene Hills at Gradwell Dr,,43.71601,-79.235809,,,0,,,1,
7910,5036,East Ave at Fanfare Ave,,43.792439,-79.136613,,,0,,,2,
7913,12031,McNicoll Ave at Brimley Rd,,43.815856,-79.281506,,,0,,,1,
7914,2349,Eglinton Ave West at Ennerdale Rd,,43.694868,-79.453583,,,0,,,1,
7915,429,Birchmount Rd at Lawrence Ave East,,43.747262,-79.284608,,,0,,,1,
7916,3159,Victoria Park Ave at Tempo Ave,,43.805994,-79.337017,,,0,,,1,
7917,8125,Spadina Rd at Kendal Ave,,43.670392,-79.405426,,,0,,,1,
7919,126,Bathurst St at Dundas St West  - Toronto Western Hospital,,43.652177,-79.405874,,,0,,,2,
7920,171,Bathurst St at Lytton Blvd,,43.71038,-79.427532,,,0,,,2,
7921,1090,Gerrard St East at Greenwood Ave,,43.671001,-79.327848,,,0,,,2,
7922,851,Lake Shore Garage Loop,,43.656152,-79.330193,,,0,,,2,
7923,3004,Pape Ave at Selkirk St,,43.68208,-79.345945,,,0,,,1,
7924,7801,Hackberry St at Woodbine Heights Blvd,,43.706489,-79.322041,,,0,,,1,
7925,2538,Finch Ave East at Pharmacy Ave,,43.794186,-79.326201,,,0,,,1,
7926,914,Danforth Ave at Woodbine Ave,,43.68556,-79.312926,,,0,,,1,
7927,5846,Mt Pleasant Rd at Stibbard Ave,,43.717052,-79.39382,,,0,,,2,
7929,6932,Ranee Ave at Flemington Rd - Yorkdale Station,,43.723464,-79.448054,,,0,,,1,
7930,7403,Varna Dr at Flemington Rd,,43.720078,-79.4406,,,0,,,1,
7931,9600,Nugget Ave at Dovedale Crt West Side,,43.796931,-79.247396,,,0,,,2,
7933,9930,Lawrence Ave East at Brockley Dr East Side,,43.752153,-79.261408,,,0,,,1,
7934,380,Birchmount Rd at Bertrand Ave,,43.735389,-79.280047,,,0,,,1,
7935,4166,King St West at Dufferin St,,43.639084,-79.427001,,,0,,,2,
7936,6824,Queen St East at Woodbine Ave,,43.668635,-79.305945,,,0,,,1,
7937,9343,Meadowvale Loop at Sheppard Ave East,,43.809148,-79.170722,,,0,,,1,
7938,7306,418 Sherbourne St,,43.665145,-79.373952,,,0,,,1,
7939,4776,Avenue Rd at Fairlawn Ave,,43.727784,-79.417711,,,0,,,1,
7940,2658,Opposite 455 Gordon Baker Rd,,43.80809,-79.345832,,,0,,,2,
7941,5804,Mt Pleasant Rd at Blythwood Rd,,43.717773,-79.393994,,,0,,,1,
7942,8255,Steeles Ave West at Alness St,,43.784882,-79.480869,,,0,,,1,
7943,5397,Lawrence Ave West at Ralph St - Weston GO Station,,43.701092,-79.511712,,,0,,,1,
7944,3867,Jane St at Bexley Cres South Side,,43.680384,-79.497589,,,0,,,1,
7945,2555,3501 Finch Ave East,,43.797936,-79.310246,,,0,,,1,
7946,9468,Ellesmere Rd at Conlins Rd,,43.787692,-79.183514,,,0,,,1,
7947,9221,Sentinel Rd at Sheppard Ave West North Side,,43.744191,-79.491913,,,0,,,1,
7948,5471,Leslie St at Ravel Rd North Side - Old Cummer GO Station,,43.791798,-79.36829,,,0,,,1,
7949,3280,Albion Rd at Silverstone Dr,,43.743061,-79.599836,,,0,,,1,
7950,9535,Parliament St at Front St East,,43.65167,-79.362867,,,0,,,1,
7951,10832,3450 McNicoll Ave,,43.822277,-79.256958,,,0,,,1,
7952,11683,Queen St East at Neville Park Blvd,,43.673616,-79.282531,,,0,,,1,
7953,13437,Sheppard Ave West at Walkway to Norman Wesley Way,,43.744142,-79.489186,,,0,,,1,
7954,1184,Jones Ave at Danforth Ave,,43.679674,-79.339967,,,0,,,1,
7955,5433,Leslie St at Corning Rd,,43.78177,-79.365968,,,0,,,1,
7956,3869,Jane St at Bradley Ave,,43.663379,-79.490315,,,0,,,1,
7957,2343,Eglinton Ave West at The East Mall,,43.671654,-79.571438,,,0,,,1,
7958,6811,Queen St East at Lockwood Rd,,43.668108,-79.308924,,,0,,,1,
7960,5973,Ossington Ave at Hepbourne St North Side,,43.660046,-79.424765,,,0,,,2,
7961,2448,Evans Ave at Kipling Ave,,43.615753,-79.524963,,,0,,,1,
7962,5118,High Park Ave at Annette St,,43.663019,-79.469398,,,0,,,1,
7963,9877,Benton Rd at Lawrence Ave West,,43.709698,-79.471523,,,0,,,1,
7965,4122,Kennedy Rd at Sheppard Ave East,,43.783429,-79.288528,,,0,,,1,
7966,2039,Dufferin St at Davenport Rd,,43.673079,-79.441106,,,0,,,2,
7967,14252,Warden Ave at Calvert Rd,,43.877099,-79.339548,,,0,,,2,
7968,7192,4725-4727 Sheppard Ave East,,43.79077,-79.252989,,,0,,,1,
7969,9628,The East Mall at Evans Ave,,43.612083,-79.544015,,,0,,,1,
7970,5447,Leslie St at Opposite Oriole GO Station North Side,,43.767866,-79.363777,,,0,,,1,
7971,8443,Victoria Park Ave at Crescent Town Rd,,43.69642,-79.290297,,,0,,,1,
7972,4459,Manse Rd at Deanscroft Sq North Side,,43.765474,-79.174068,,,0,,,1,
7973,10523,Ellesmere Rd at Meadowvale Rd,,43.792623,-79.163292,,,0,,,1,
7974,178,Bathurst St at Nassau St - Toronto Western Hospital,,43.654353,-79.406946,,,0,,,2,
7976,4725,Wynford Dr at Gervais Dr,,43.723387,-79.336594,,,0,,,1,
7977,8904,Wilson Heights Blvd at Sheppard Ave West,,43.751869,-79.45709,,,0,,,1,
7978,966,Donlands Ave at Mortimer Ave,,43.687704,-79.340387,,,0,,,1,
7979,12795,Spadina Rd at Eglinton Ave West,,43.702252,-79.418832,,,0,,,1,
7980,4011,Keele St at Maple Leaf Dr,,43.714888,-79.479565,,,0,,,1,
7981,2092,Dufferin St at Springhurst Ave,,43.635014,-79.425934,,,0,,,1,
7983,9202,Heathrow Dr at Datchet Rd,,43.725878,-79.508076,,,0,,,2,
7985,260,Bay St at Queen St West,,43.651974,-79.382022,,,0,,,1,
7986,5852,125 Norfinch Dr,,43.763273,-79.529539,,,0,,,1,
7987,2428,Erindale Ave at Broadview Ave,,43.677531,-79.358416,,,0,,,2,
7988,3765,Islington Ave at Beaumonde Heights Dr South Side,,43.742225,-79.567734,,,0,,,2,
7989,3367,Brimley Rd at St Clair Ave East South Side,,43.720503,-79.241428,,,0,,,1,
7990,9591,McLevin Ave at Hupfield Trail,,43.810477,-79.219816,,,0,,,1,
7991,5541,261 Maple Leaf Dr,,43.711721,-79.492662,,,0,,,2,
7992,206,Bathurst St at Steeles Ave West North Side,,43.793044,-79.44571,,,0,,,1,
7993,12030,McNicoll Ave at Hutchcroft Ave,,43.816964,-79.276511,,,0,,,1,
7994,1051,Ellesmere Rd at Orton Park Rd,,43.7796,-79.217311,,,0,,,1,
7995,1465,Queens Quay West at Bay St East Side,,43.641548,-79.375474,,,0,,,1,
